experiment,seed,condition_label,n_train,n_test,context_dim,target_dim,K,d,r_star,alpha,overlap,sigma_z,sigma_y,spectrum_decay,spectrum_trace,embedding_decay,embedding_trace,subspace_operator,test_mse,ols_test_mse,rrr_test_mse,oracle_test_mse,ols_test_risk,rrr_test_risk,excess_risk_over_ols,recovered_rank,rrr_effective_rank,model_effective_rank,rank_equality_target,rank_equality_gap,oracle_rank,oracle_effective_rank,target_rank,rank_fraction,oracle_rank_fraction,subspace_error,theorem_subspace_error,operator_error_op,cross_cov_error_op,subspace_bound_denominator,empirical_subspace_bound,empirical_subspace_bound_clipped,subspace_bound_valid,sigma_min_nonzero,sigma_top,lambda_top,oracle_sigma_min_nonzero,oracle_sigma_top,oracle_lambda_top,oracle_effective_sigma_min,lambda_het_proxy,oracle_lambda_het_proxy,sigma_at_population_rank,lambda_at_population_rank,oracle_sigma_at_population_rank,oracle_lambda_at_population_rank,sigma_at_bottleneck_rank,lambda_at_bottleneck_rank,oracle_sigma_at_bottleneck_rank,oracle_lambda_at_bottleneck_rank,relative_conditioning,oracle_relative_conditioning,trace_h,oracle_trace_h,entropy_gap,oracle_entropy_gap,embedding_relative_conditioning,embedding_entropy_gap,empirical_effdim,oracle_effdim,zz_hat_min_eig,zz_hat_condition,zz_pop_min_eig,zz_pop_condition,spectral_tail_proxy,empirical_spectral_tail,population_spectral_energy,empirical_spectral_energy,spectral_tail_ratio,empirical_spectral_tail_ratio,excess_risk_ratio,relative_rrr_to_ols,per_target_excess_mse,per_target_risk_stability_ratio,fixed_eval_mse,fixed_eval_excess_mse,risk_stability_ratio,fixed_eval_relative_mse,oracle_fixed_eval_mse,oracle_fixed_eval_relative_mse,theorem_fixed_eval_mse,theorem_oracle_fixed_eval_mse,theorem_fixed_eval_excess_mse,theorem_fixed_eval_relative_mse,runtime_sec,gauge_type,context_law,relative_prediction_error,prediction_mse,embedding_cov_isotropy_error,expected_embedding_cov_isotropy_error,embedding_cov_expected_error,projection_gaussianity_score,method,epochs,batch_size,reg_weight,cov_weight,train_mse,train_seconds,embedding_kappa,embedding_effective_rank,embedding_isotropy_error,embedding_min_std,embedding_gaussianity_score,predictive_kappa,predictive_effective_rank,predictive_isotropy_error,predictive_min_std,predictive_gaussianity_score
k_saturation,0,,1024.0,8192.0,160.0,1.0,80.0,64.0,64.0,1.0,0.0,0.12,0.12,1.0,16.0,1.0,64.0,cross_cov,0.5059298819853127,0.5062644949426935,0.5059298819853127,0.42446390082642,40.50115959541547,40.47439055882502,-0.0267690365904513,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,1.0,1.0,0.0731606452417222,0.0731606452417161,4.131331181149142,4.131331181149142,-3.0132971924003646,,1.0,0.0,0.9535340334002316,14.145136030368452,200.08487331762777,1.1180339887487774,13.229864078151763,175.0293035263704,1.1180339887487774,0.909227152852509,1.249999999997501,0.9535340334002316,0.9092271528525138,1.1180339887487774,1.249999999997501,0.9535340334002316,0.9092271528525138,1.1180339887487774,1.249999999997501,0.0045442073544917,0.0071416612807876,2479.354177261406,2304.677631051157,-1.024828743983304,-0.8897645259443583,1.0,0.0,12.391512342492367,13.167381601926603,0.00643061372132,245.82254163598552,0.0143999999999989,70.44444444444952,3.978774197646871e-29,0.020551112149081,2271.96138707725,2290.726040410207,1.751250800421982e-32,8.97144040210102e-06,-1.1685830657278322e-05,0.9993390550577348,0.0814659811588927,1.113521906343724,0.4382814852861239,0.0006675843112832,0.0091249101081276,0.0151653093556655,0.4376139009748406,0.0151422097656954,0.4382814852861239,0.4376139009748405,0.0006675843112833,0.0151653093556655,0.7000322999665514,,,,,,,,,,,,,,,,,,,,,,,,,
k_saturation,1,,1024.0,8192.0,160.0,1.0,80.0,64.0,64.0,1.0,0.0,0.12,0.12,1.0,16.0,1.0,64.0,cross_cov,0.5037183022363848,0.5040602246793159,0.5037183022363848,0.423477509488932,40.324817974345294,40.29746417891082,-0.0273537954344718,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,1.0,1.0,0.0692829903604625,0.0692829903604625,4.133519260759983,4.133519260759983,-3.015485272011206,,1.0,0.0,0.9752080214421628,14.08049764798811,198.2604140149987,1.1180339887487771,13.229864078151754,175.02930352637017,1.1180339887487771,0.9510306850851358,1.2499999999975009,0.9752080214421628,0.951030685085138,1.1180339887487771,1.2499999999975009,0.9752080214421628,0.951030685085138,1.1180339887487771,1.2499999999975009,0.0047968763195117,0.0071416612807876,2410.6404785445948,2304.6776310511564,-1.0089588280919477,-0.8897645259443587,1.0,0.0,12.158960176297352,13.167381601926618,0.0065434938662862,234.3095882275092,0.0143999999999992,70.44444444444817,2.14983599017622e-29,0.022256328332263,2271.961387077248,2254.919915283084,9.462467110595852e-33,9.870119192001972e-06,-1.2130717037477492e-05,0.999321663511243,0.0802407927474527,1.158160066850167,0.4385301361602499,0.0007235929187495,0.0104440197368046,0.0153036493438719,0.4378065432415003,0.0152783976875247,0.4385301361602499,0.4378065432415007,0.0007235929187491,0.0153036493438719,0.6889812999870628,,,,,,,,,,,,,,,,,,,,,,,,,
k_saturation,2,,1024.0,8192.0,160.0,1.0,80.0,64.0,64.0,1.0,0.0,0.12,0.12,1.0,16.0,1.0,64.0,cross_cov,0.5030062081324954,0.5033434062480684,0.5030062081324954,0.4225468014609047,40.26747249984546,40.24049665059962,-0.0269758492458365,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,1.0,1.0,0.0682467435694101,0.0682467435694003,3.883164435232685,3.883164435232685,-2.765130446483908,,1.0,0.0,0.9435224458570444,14.05854102981907,197.64257588710623,1.1180339887487762,13.229864078151763,175.0293035263704,1.1180339887487762,0.8902346058360578,1.249999999997499,0.9435224458570444,0.8902346058360594,1.1180339887487762,1.249999999997499,0.9435224458570444,0.8902346058360594,1.1180339887487762,1.249999999997499,0.0045042653478902,0.0071416612807875,2437.7530689699925,2304.677631051157,-1.0280453123373157,-0.8897645259443587,1.0,0.0,12.33414945149491,13.167381601926603,0.0064838823541004,235.4990122323468,0.0143999999999992,70.44444444444832,1.4709530679095024e-29,0.0210312468409889,2271.961387077242,2269.77570505463,6.474375296500112e-33,9.265781986367118e-06,-1.1884808347257923e-05,0.9993300833757088,0.0804594066715906,1.1789486569387917,0.4373770374344198,0.0006279561018815,0.0092012610278324,0.0151762077005164,0.4367490813325382,0.0151544187371889,0.4373770374344198,0.4367490813325387,0.000627956101881,0.0151762077005164,0.7071681000525132,,,,,,,,,,,,,,,,,,,,,,,,,
k_saturation,3,,1024.0,8192.0,160.0,1.0,80.0,64.0,64.0,1.0,0.0,0.12,0.12,1.0,16.0,1.0,64.0,cross_cov,0.4979218515087389,0.4982570373949782,0.4979218515087389,0.4216370307547709,39.86056299159827,39.83374812069911,-0.0268148708991589,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,1.0,1.0,0.0740899565174043,0.0740899565174103,4.374688174134543,4.374688174134543,-3.2566541853857665,,1.0,0.0,0.9439973528603242,14.855856812696258,220.69648163933385,1.118033988748777,13.229864078151758,175.02930352637026,1.118033988748777,0.8911310022072995,1.2499999999974998,0.9439973528603242,0.8911310022072993,1.118033988748777,1.2499999999974998,0.9439973528603242,0.8911310022072993,1.118033988748777,1.2499999999974998,0.0040378124544078,0.0071416612807876,2423.625050647034,2304.677631051157,-1.0130899801842514,-0.8897645259443587,1.0,0.0,10.981711319747118,13.167381601926614,0.0065241366095096,240.0389855170403,0.0143999999999992,70.44444444444812,1.818618613969636e-29,0.0215778387084894,2271.9613870772446,2257.32041710831,8.004619375636442e-33,9.559049989071216e-06,-1.1879071617803157e-05,0.9993272831870238,0.076284820753968,1.0296243153556437,0.4363323960585843,0.0007333695885936,0.0098983671075758,0.0151520427182247,0.4355990264699907,0.0151265757865117,0.4363323960585843,0.4355990264699911,0.0007333695885932,0.0151520427182247,0.6494341000216082,,,,,,,,,,,,,,,,,,,,,,,,,
k_saturation,4,,1024.0,8192.0,160.0,1.0,80.0,64.0,64.0,1.0,0.0,0.12,0.12,1.0,16.0,1.0,64.0,cross_cov,0.5017392329921546,0.5020756550475125,0.5017392329921546,0.4238113002245319,40.16605240380101,40.13913863937235,-0.0269137644286558,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,1.0,1.0,0.0682976156698899,0.0682976156698915,4.482131442994733,4.482131442994733,-3.3640974542459565,,1.0,0.0,0.8692114500140211,15.484338667999772,239.7647439853129,1.1180339887487765,13.229864078151758,175.02930352637026,1.1180339887487765,0.7555285448354756,1.2499999999974991,0.8692114500140211,0.7555285448354772,1.1180339887487765,1.2499999999974991,0.8692114500140211,0.7555285448354772,1.1180339887487765,1.2499999999974991,0.0031511244408884,0.0071416612807876,2507.1591665611804,2304.6776310511564,-1.0347640600443362,-0.8897645259443583,1.0,0.0,10.45674657953364,13.167381601926612,0.0064388198412414,244.3797940087717,0.0143999999999991,70.44444444444885,2.1392317909807962e-29,0.0214020147389754,2271.961387077245,2297.739107308592,9.41579290541025e-33,9.314379805305324e-06,-1.1713150698027144e-05,0.9993299375263952,0.0779279327676226,1.1410051727761343,0.436755785450471,0.000405374734209,0.0059354156105306,0.0152096225478605,0.4363504107162619,0.0151955057418486,0.436755785450471,0.4363504107162623,0.0004053747342086,0.0152096225478605,0.7124710999778472,,,,,,,,,,,,,,,,,,,,,,,,,
k_saturation,5,,1024.0,8192.0,160.0,1.0,80.0,64.0,64.0,1.0,0.0,0.12,0.12,1.0,16.0,1.0,64.0,cross_cov,0.5019391572216699,0.5022890837887024,0.5019391572216699,0.4225753208188802,40.18312670309619,40.1551325777336,-0.0279941253625963,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,1.0,1.0,0.0685537311174282,0.0685537311174314,4.212641774652833,4.212641774652833,-3.094607785904056,,1.0,0.0,0.9497624205605072,14.921296025429518,222.6450750784988,1.1180339887487771,13.229864078151762,175.02930352637037,1.1180339887487771,0.9020486555089502,1.2499999999975009,0.9497624205605072,0.9020486555089536,1.1180339887487771,1.2499999999975009,0.9497624205605072,0.9020486555089536,1.1180339887487771,1.2499999999975009,0.004051509583991,0.0071416612807876,2436.419971403153,2304.677631051156,-1.0229878002200523,-0.8897645259443587,1.0,0.0,10.943066989216518,13.1673816019266,0.0065891920663319,233.6449819656144,0.0143999999999992,70.44444444444822,2.575949738587921e-29,0.0221897730480765,2271.961387077244,2271.4205141306084,1.1337999638725115e-32,9.76911712738042e-06,-1.2324501424744415e-05,0.9993033363090572,0.0793638364027897,1.157688066122042,0.4353151783402735,0.0006657011472967,0.0097106479318596,0.0150071428622146,0.4346494771929767,0.0149841933472009,0.4353151783402735,0.4346494771929765,0.000665701147297,0.0150071428622146,0.702034099958837,,,,,,,,,,,,,,,,,,,,,,,,,
k_saturation,6,,1024.0,8192.0,160.0,1.0,80.0,64.0,64.0,1.0,0.0,0.12,0.12,1.0,16.0,1.0,64.0,cross_cov,0.501830411926461,0.5021688784621633,0.501830411926461,0.4243000117644254,40.173510276973055,40.14643295411689,-0.0270773228561651,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,1.0,1.0,0.0718379312791548,0.0718379312791671,3.934199211087016,3.934199211087016,-2.8161652223382383,,1.0,0.0,0.941705901621522,14.783486962412354,218.55148676781604,1.1180339887487774,13.229864078151758,175.02930352637026,1.1180339887487774,0.8868100051488094,1.249999999997501,0.941705901621522,0.8868100051488035,1.1180339887487774,1.249999999997501,0.941705901621522,0.8868100051488035,1.1180339887487774,1.249999999997501,0.0040576708869106,0.0071416612807876,2487.4034106705194,2304.6776310511573,-1.026085911872353,-0.8897645259443583,1.0,0.0,11.381315439473894,13.167381601926618,0.0065049416717107,234.6431857339105,0.0143999999999992,70.44444444444804,2.1980544877713283e-29,0.0213003847721579,2271.9613870772428,2295.737307372572,9.674700020315959e-33,9.278232619975086e-06,-1.1794608542191892e-05,0.9993259906174616,0.0775304001620356,1.079240434426586,0.4387515101806935,0.0005850224096893,0.0081436422134143,0.0152828404900141,0.4381664877710041,0.0152624626589118,0.4387515101806935,0.4381664877710041,0.0005850224096894,0.0152828404900141,0.7630612999782898,,,,,,,,,,,,,,,,,,,,,,,,,
k_saturation,7,,1024.0,8192.0,160.0,1.0,80.0,64.0,64.0,1.0,0.0,0.12,0.12,1.0,16.0,1.0,64.0,cross_cov,0.5052518030804082,0.5055842949855969,0.5052518030804082,0.4248586220835209,40.44674359884775,40.42014424643266,-0.0265993524150829,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,1.0,1.0,0.0685395813894507,0.0685395813894443,4.037989802840669,4.037989802840669,-2.9199558140918924,,1.0,0.0,0.9767073866648992,13.835774489992994,191.4286557379409,1.118033988748777,13.229864078151758,175.02930352637026,1.118033988748777,0.9539573191657786,1.2499999999974998,0.9767073866648992,0.9539573191657768,1.118033988748777,1.2499999999974998,0.9767073866648992,0.9539573191657768,1.118033988748777,1.2499999999974998,0.00498335693519,0.0071416612807876,2407.032089066564,2304.6776310511564,-0.993788364836651,-0.8897645259443587,1.0,0.0,12.574042688581098,13.167381601926612,0.006504783630379,238.04905879253928,0.014399999999999,70.44444444444916,4.679749569027488e-29,0.0216105505156575,2271.961387077243,2254.8349976737145,2.0597839363140479e-32,9.584093974926263e-06,-1.179658486874878e-05,0.999342361088969,0.0803931809968872,1.1729453166644013,0.4389543657601725,0.0006922703174522,0.0101002997599113,0.0152656992489162,0.4382620954427203,0.0152416238750516,0.4389543657601725,0.4382620954427205,0.000692270317452,0.0152656992489162,0.6734766000299715,,,,,,,,,,,,,,,,,,,,,,,,,
k_saturation,8,,1024.0,8192.0,160.0,1.0,80.0,64.0,64.0,1.0,0.0,0.12,0.12,1.0,16.0,1.0,64.0,cross_cov,0.4975427642364695,0.4978666335899441,0.4975427642364695,0.4239551546570597,39.82933068719553,39.80342113891757,-0.0259095482779585,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,1.0,1.0,0.0677130543777005,0.0677130543777267,3.929022436510588,3.929022436510588,-2.810988447761812,,1.0,0.0,0.912887992506096,14.68309666009533,215.59332752970263,1.1180339887487758,13.229864078151758,175.02930352637026,1.1180339887487758,0.8333644868618103,1.2499999999974978,0.912887992506096,0.83336448686181,1.1180339887487758,1.2499999999974978,0.912887992506096,0.83336448686181,1.1180339887487758,1.2499999999974978,0.0038654465627977,0.0071416612807875,2470.20315449081,2304.6776310511573,-1.0175129871024282,-0.8897645259443587,1.0,0.0,11.457697614275592,13.167381601926618,0.0063565900535019,238.77045152975305,0.0143999999999993,70.44444444444801,2.372210110495597e-29,0.0209534877750549,2271.9613870772523,2284.586144715906,1.0441243077406823e-32,9.17167769029806e-06,-1.1341024866970147e-05,0.9993494857224328,0.0735876095794098,1.0867566122318564,0.4371272586592205,0.0007192839703842,0.010622530278605,0.0152073819883761,0.4364079746888363,0.0151823585521134,0.4371272586592205,0.4364079746888358,0.0007192839703847,0.0152073819883761,0.7146061999956146,,,,,,,,,,,,,,,,,,,,,,,,,
k_saturation,9,,1024.0,8192.0,160.0,1.0,80.0,64.0,64.0,1.0,0.0,0.12,0.12,1.0,16.0,1.0,64.0,cross_cov,0.5019712408981872,0.502321529724302,0.5019712408981872,0.4221444837354933,40.18572237794417,40.15769927185497,-0.0280231060891935,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,1.0,1.0,0.0666325325361006,0.066632532536104,4.178157400177058,4.178157400177058,-3.0601234114282816,,1.0,0.0,0.960107218514752,15.225581065696986,231.81831878811056,1.118033988748777,13.229864078151762,175.02930352637037,1.118033988748777,0.921805871044131,1.2499999999974998,0.960107218514752,0.921805871044134,1.118033988748777,1.2499999999974998,0.960107218514752,0.921805871044134,1.118033988748777,1.2499999999974998,0.0039764151334679,0.0071416612807875,2515.8034171981963,2304.677631051156,-1.0233762642444626,-0.8897645259443587,1.0,0.0,10.852478916895787,13.1673816019266,0.0063192968652126,248.3097173288787,0.0143999999999992,70.4444444444484,3.5154255760166104e-29,0.0213715496183489,2271.961387077248,2305.035108398036,1.547308680513717e-32,9.271680739475528e-06,-1.2157344583210792e-05,0.9993026601382048,0.0798267571626939,1.1980147553215212,0.4355398604631849,0.0006606329189235,0.0099145701623398,0.0151033083395614,0.4348792275442613,0.0150803994313775,0.4355398604631849,0.4348792275442612,0.0006606329189237,0.0151033083395614,0.7748221000074409,,,,,,,,,,,,,,,,,,,,,,,,,
k_saturation,0,,1024.0,8192.0,160.0,1.0,96.0,64.0,64.0,1.0,0.0,0.12,0.12,1.0,16.0,1.0,64.0,cross_cov,0.5045473635209424,0.5051043733590741,0.5045473635209424,0.4227457069908318,48.49001984247113,48.43654689801048,-0.0534729444606512,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,1.0,1.0,0.0728211217966835,0.0728211217966804,4.522543908608227,4.522543908608227,-3.297799037217863,,1.0,0.0,1.0451010315381777,15.49412336151637,240.06785874188736,1.224744871390364,14.49258997666202,210.03516423164444,1.224744871390364,1.0922361661221625,1.499999999996999,1.0451010315381777,1.092236166122163,1.224744871390364,1.499999999996999,1.0451010315381777,1.092236166122163,1.224744871390364,1.499999999996999,0.0045496976223564,0.0071416612807875,2975.1912153542285,2765.613157261388,-1.0256829722151646,-0.8897645259443587,1.0,0.0,12.393125972573658,13.167381601926603,0.00643061372132,245.82254163598552,0.0143999999999989,70.44444444444952,1.0409008920716504e-28,0.0426638809756471,2726.3536644927035,2748.85404299684,3.817923205004779e-32,1.5520606153804505e-05,-1.945281329028086e-05,0.9988972381402532,0.0818016565301106,1.123323213263649,0.4368827072527269,0.0005092516057038,0.006993185399226,0.0151317358913983,0.4363734556470231,0.0151140976084637,0.4368827072527269,0.4363734556470234,0.0005092516057034,0.0151317358913983,0.9760428000008688,,,,,,,,,,,,,,,,,,,,,,,,,
k_saturation,1,,1024.0,8192.0,160.0,1.0,96.0,64.0,64.0,1.0,0.0,0.12,0.12,1.0,16.0,1.0,64.0,cross_cov,0.5032181905462051,0.5037788016317944,0.5032181905462051,0.4226879680693562,48.36276495665226,48.30894629243569,-0.0538186642165712,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,1.0,1.0,0.0692450564664475,0.0692450564664411,4.525676839020996,4.525676839020996,-3.300931967630632,,1.0,0.0,1.0613701677723064,15.415752543789752,237.6454264913602,1.2247448713903637,14.492589976662018,210.0351642316444,1.2247448713903637,1.1265066330370213,1.4999999999969986,1.0613701677723064,1.126506633037014,1.2247448713903637,1.4999999999969986,1.0613701677723064,1.126506633037014,1.2247448713903637,1.4999999999969986,0.0047402832432711,0.0071416612807875,2892.956585759432,2765.613157261388,-1.0094173637480006,-0.8897645259443583,1.0,0.0,12.173415783638518,13.167381601926609,0.0065434938662862,234.3095882275092,0.0143999999999992,70.44444444444817,1.0423387517064622e-28,0.0426966660385756,2726.353664492693,2706.1210353352294,3.8231971342588656e-32,1.5777810926068372e-05,-1.9887752067935225e-05,0.9988871880202712,0.0805302224768488,1.1629743202805662,0.4377815630237482,0.000824195320205,0.0119025871630921,0.0152839581774773,0.4369573677035432,0.0152551836290083,0.4377815630237482,0.4369573677035436,0.0008241953202046,0.0152839581774773,1.0593228000216186,,,,,,,,,,,,,,,,,,,,,,,,,
k_saturation,2,,1024.0,8192.0,160.0,1.0,96.0,64.0,64.0,1.0,0.0,0.12,0.12,1.0,16.0,1.0,64.0,cross_cov,0.505075760616697,0.5055990025719903,0.505075760616697,0.4253837746370243,48.537504246911055,48.48727301920292,-0.0502312277081387,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,1.0,1.0,0.0678649008923781,0.0678649008923715,4.262108097898403,4.262108097898403,-3.037363226508039,,1.0,0.0,1.0369540174359098,15.409726578756604,237.4596732320377,1.2247448713903637,14.492589976662016,210.0351642316444,1.2247448713903637,1.0752736342764673,1.4999999999969986,1.0369540174359098,1.075273634276473,1.2247448713903637,1.4999999999969986,1.0369540174359098,1.075273634276473,1.2247448713903637,1.4999999999969986,0.0045282368144495,0.0071416612807875,2924.6959539117915,2765.613157261388,-1.0276359335369296,-0.8897645259443587,1.0,0.0,12.31660060044754,13.16738160192661,0.0064838823541004,235.4990122323468,0.0143999999999992,70.44444444444832,1.0494872172214134e-28,0.0401929624326379,2726.353664492686,2723.0116090524784,3.84941701030816e-32,1.4760481482715323e-05,-1.844693850777139e-05,0.9989651048506196,0.0796919859796726,1.174273960939808,0.441069806143111,0.0005963524445803,0.0087873471667793,0.0153173251574689,0.4404734536985306,0.0152966152286212,0.441069806143111,0.4404734536985304,0.0005963524445805,0.0153173251574689,1.119875799980946,,,,,,,,,,,,,,,,,,,,,,,,,
k_saturation,3,,1024.0,8192.0,160.0,1.0,96.0,64.0,64.0,1.0,0.0,0.12,0.12,1.0,16.0,1.0,64.0,cross_cov,0.4990144697461942,0.4995916205317234,0.4990144697461942,0.4235096431353518,47.96079557104542,47.90538909563466,-0.0554064754107628,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,1.0,1.0,0.0740797386726095,0.0740797386726155,4.784533394266828,4.784533394266828,-3.559788522876464,,1.0,0.0,1.0339340536385744,16.260786643066616,264.4131822513337,1.224744871390364,14.492589976662012,210.03516423164425,1.224744871390364,1.0690196272734882,1.4999999999969995,1.0339340536385744,1.0690196272734944,1.224744871390364,1.4999999999969995,1.0339340536385744,1.0690196272734944,1.224744871390364,1.4999999999969995,0.0040429891511889,0.0071416612807876,2908.9216937711167,2765.613157261386,-1.0129697322224738,-0.8897645259443583,1.0,0.0,11.001424622642634,13.167381601926609,0.0065241366095096,240.0389855170403,0.0143999999999992,70.44444444444812,1.039592999727225e-28,0.0434692658724338,2726.353664492697,2709.4300576561564,3.8131259831276e-32,1.6043693672623443e-05,-2.0449494628657528e-05,0.9988447548721596,0.0755048266108424,1.0192372160561312,0.4386551619218388,0.0006901762594604,0.0093166670378067,0.0152276481089343,0.4379649856623783,0.0152036890583531,0.4386551619218388,0.4379649856623786,0.0006901762594601,0.0152276481089343,1.0598692999919876,,,,,,,,,,,,,,,,,,,,,,,,,
k_saturation,4,,1024.0,8192.0,160.0,1.0,96.0,64.0,64.0,1.0,0.0,0.12,0.12,1.0,16.0,1.0,64.0,cross_cov,0.5018084771871627,0.5023583193916333,0.5018084771871627,0.4231799804643275,48.22639866159682,48.17361380996762,-0.0527848516291982,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,1.0,1.0,0.0681283214339682,0.0681283214339665,4.909143123965984,4.909143123965984,-3.68439825257562,,1.0,0.0,0.954390243497828,16.960365438392802,287.6539958038291,1.224744871390364,14.492589976662012,210.03516423164425,1.224744871390364,0.9108607368838432,1.499999999996999,0.954390243497828,0.9108607368838436,1.224744871390364,1.499999999996999,0.954390243497828,0.9108607368838436,1.224744871390364,1.499999999996999,0.0031665151542168,0.0071416612807876,3009.3678984285616,2765.6131572613867,-1.0352123013562555,-0.8897645259443587,1.0,0.0,10.461762889888222,13.167381601926614,0.0064388198412414,244.3797940087717,0.0143999999999991,70.44444444444885,1.145333003008725e-28,0.0417756441903101,2726.353664492694,2757.8882797203714,4.200970027935987e-32,1.5147692710215898e-05,-1.913959025002644e-05,0.9989054780557104,0.0786284967228351,1.154123499124309,0.4366359615294622,0.0004822115550227,0.0070779896652839,0.0152270739008739,0.4361537499744394,0.0152102574413261,0.4366359615294622,0.4361537499744393,0.0004822115550228,0.0152270739008739,1.0336383000249043,,,,,,,,,,,,,,,,,,,,,,,,,
k_saturation,5,,1024.0,8192.0,160.0,1.0,96.0,64.0,64.0,1.0,0.0,0.12,0.12,1.0,16.0,1.0,64.0,cross_cov,0.5028994181499379,0.5034443794347283,0.5028994181499379,0.4241308377908508,48.330660425733896,48.27834414239407,-0.0523162833398274,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,1.0,1.0,0.0679379332165597,0.0679379332165597,4.61154169034642,4.61154169034642,-3.386796818956056,,1.0,0.0,1.0417173183358532,16.34207055443775,267.0632700062214,1.2247448713903646,14.492589976662018,210.0351642316444,1.2247448713903646,1.085174971320835,1.4999999999970006,1.0417173183358532,1.0851749713208414,1.2247448713903646,1.4999999999970006,1.0417173183358532,1.0851749713208414,1.2247448713903646,1.4999999999970006,0.0040633628551599,0.0071416612807876,2924.245314667535,2765.613157261386,-1.0233248355472484,-0.8897645259443587,1.0,0.0,10.9496349483005,13.167381601926598,0.0065891920663319,233.6449819656144,0.0143999999999992,70.44444444444822,1.0393098138927534e-28,0.0416524977189426,2726.353664492693,2726.0689387099505,3.812087285037333e-32,1.527932662577995e-05,-1.9191107971240408e-05,0.9989175342757778,0.078768580359087,1.159419732537394,0.4381332655330521,0.0007156320201387,0.0105336148195381,0.0151107439077163,0.4374176335129133,0.0150860625309774,0.4381332655330521,0.4374176335129133,0.0007156320201387,0.0151107439077163,0.9851304000476376,,,,,,,,,,,,,,,,,,,,,,,,,
k_saturation,6,,1024.0,8192.0,160.0,1.0,96.0,64.0,64.0,1.0,0.0,0.12,0.12,1.0,16.0,1.0,64.0,cross_cov,0.4992215536585569,0.4997838683966542,0.4992215536585569,0.4234037677262399,47.97925136607879,47.9252691512215,-0.0539822148572923,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,1.0,1.0,0.0724723639440712,0.0724723639440819,4.302922989885636,4.302922989885636,-3.078178118495273,,1.0,0.0,1.0239221378858707,16.19522959844202,262.28546174625245,1.2247448713903637,14.492589976662012,210.03516423164425,1.2247448713903637,1.0484165444527784,1.499999999996998,1.0239221378858707,1.048416544452772,1.2247448713903637,1.499999999996998,1.0239221378858707,1.048416544452772,1.2247448713903637,1.499999999996998,0.003997234682672,0.0071416612807875,2985.312698729821,2765.6131572613867,-1.0267224700143118,-0.8897645259443592,1.0,0.0,11.38192211971686,13.167381601926614,0.0065049416717107,234.6431857339105,0.0143999999999992,70.44444444444804,1.0405506230212072e-28,0.0435420500177995,2726.353664492691,2755.359237137238,3.816638452204728e-32,1.580267626483393e-05,-1.959171571158859e-05,0.9988748841776324,0.075817785932317,1.0461613476664902,0.4374705837021642,0.0005295413072822,0.0073068032897458,0.0152395233659172,0.4369410423948819,0.0152210765093143,0.4374705837021642,0.4369410423948821,0.000529541307282,0.0152395233659172,0.9563037999905646,,,,,,,,,,,,,,,,,,,,,,,,,
k_saturation,7,,1024.0,8192.0,160.0,1.0,96.0,64.0,64.0,1.0,0.0,0.12,0.12,1.0,16.0,1.0,64.0,cross_cov,0.5025560794913387,0.5031215259580235,0.5025560794913387,0.4225197134933328,48.29966649197026,48.24538363116851,-0.0542828608017487,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,1.0,1.0,0.0689822169804579,0.0689822169804611,4.416843553245089,4.416843553245089,-3.192098681854725,,1.0,0.0,1.0668978875087167,15.15477756816662,229.6672831406061,1.224744871390364,14.49258997666202,210.03516423164444,1.224744871390364,1.1382711023705692,1.4999999999969995,1.0668978875087167,1.1382711023705625,1.224744871390364,1.4999999999969995,1.0668978875087167,1.1382711023705625,1.224744871390364,1.4999999999969995,0.0049561743701809,0.0071416612807875,2887.353645402305,2765.613157261388,-0.9935273309285156,-0.8897645259443583,1.0,0.0,12.571897946973229,13.167381601926603,0.006504783630379,238.04905879253928,0.014399999999999,70.44444444444916,1.107262678597944e-28,0.0435655631727303,2726.3536644926926,2704.667599761764,4.061331781781064e-32,1.610754799464737e-05,-2.007006731863469e-05,0.9988761234860544,0.0800363659980059,1.1602463577051438,0.4355404184116345,0.0004824061944647,0.0069931964436769,0.015126597199075,0.4350580122171698,0.0151098429235094,0.4355404184116345,0.43505801221717,0.0004824061944644,0.015126597199075,0.9903670999919996,,,,,,,,,,,,,,,,,,,,,,,,,
