experiment,seed,condition_label,n_train,n_test,context_dim,target_dim,K,d,r_star,alpha,overlap,sigma_z,sigma_y,spectrum_decay,spectrum_trace,embedding_decay,embedding_trace,subspace_operator,test_mse,ols_test_mse,rrr_test_mse,oracle_test_mse,ols_test_risk,rrr_test_risk,excess_risk_over_ols,recovered_rank,rrr_effective_rank,model_effective_rank,rank_equality_target,rank_equality_gap,oracle_rank,oracle_effective_rank,target_rank,rank_fraction,oracle_rank_fraction,subspace_error,theorem_subspace_error,operator_error_op,cross_cov_error_op,subspace_bound_denominator,empirical_subspace_bound,empirical_subspace_bound_clipped,subspace_bound_valid,sigma_min_nonzero,sigma_top,lambda_top,oracle_sigma_min_nonzero,oracle_sigma_top,oracle_lambda_top,oracle_effective_sigma_min,lambda_het_proxy,oracle_lambda_het_proxy,sigma_at_population_rank,lambda_at_population_rank,oracle_sigma_at_population_rank,oracle_lambda_at_population_rank,sigma_at_bottleneck_rank,lambda_at_bottleneck_rank,oracle_sigma_at_bottleneck_rank,oracle_lambda_at_bottleneck_rank,relative_conditioning,oracle_relative_conditioning,trace_h,oracle_trace_h,entropy_gap,oracle_entropy_gap,embedding_relative_conditioning,embedding_entropy_gap,empirical_effdim,oracle_effdim,zz_hat_min_eig,zz_hat_condition,zz_pop_min_eig,zz_pop_condition,spectral_tail_proxy,empirical_spectral_tail,population_spectral_energy,empirical_spectral_energy,spectral_tail_ratio,empirical_spectral_tail_ratio,excess_risk_ratio,relative_rrr_to_ols,per_target_excess_mse,per_target_risk_stability_ratio,fixed_eval_mse,fixed_eval_excess_mse,risk_stability_ratio,fixed_eval_relative_mse,oracle_fixed_eval_mse,oracle_fixed_eval_relative_mse,theorem_fixed_eval_mse,theorem_oracle_fixed_eval_mse,theorem_fixed_eval_excess_mse,theorem_fixed_eval_relative_mse,runtime_sec
predictive_isotropy,5,,1024,8192,64,1,24,24,24,1.0,0.0,0.25,0.25,0.45,24.0,1.0,24.0,whitened_raw,0.13000604737757712,0.13000604737757707,0.13000604737757712,0.12164181029221939,3.12014513706185,3.1201451370618503,4.440892098500626e-16,8,17,17,8,9,24,8,24,0.3333333333333333,1.0,0.25791067752047325,0.9994669600682844,0.3651298051543398,0.3651298051543398,-0.36476750676301195,,1.0,0,0.22135018763892816,3.5279525076789033,12.446448896437863,0.0003622983913278211,3.52470274928706,12.42352947083176,0.2154598213878408,0.04899590556778891,1.31260124358727e-07,0.031176123825860165,0.0009719506968053659,0.0003622983913278211,1.31260124358727e-07,0.031176123825860165,0.0009719506968053659,0.0003622983913278211,1.31260124358727e-07,7.809060278096954e-05,1.0565445565763132e-08,22.315610328667233,22.58823529411764,-3.701327034562218,-6.602621672157598,1.0,0.0,1.7929298962577105,1.8181818095373625,0.03971190146057526,35.55284029654611,0.062499999999999334,17.000000000000195,0.0,0.0,22.588235294117595,22.31561009849971,0.0,0.0,1.990038398636114e-17,1.0000000000000004,0.008364237085357731,0.008368697935533837,0.6911390813016528,-0.0009750013707007232,0.0,0.6908326032587229,0.6921140826723535,0.6918071722757627,0.2104027674810179,0.060478301187529254,0.14992446629348866,0.21030946668216396,0.07423570001265034
predictive_isotropy,6,,1024,8192,64,1,24,24,24,1.0,0.0,0.25,0.25,0.45,24.0,1.0,24.0,whitened_raw,0.12867111255350588,0.1286711125535059,0.12867111255350588,0.12097235324755935,3.0881067012841426,3.0881067012841417,-8.881784197001252e-16,8,17,17,8,9,24,8,24,0.3333333333333333,1.0,0.26482869232143746,0.9947973388890153,0.3594234818460981,0.3594234818460981,-0.3590611834547703,,1.0,0,0.22204256417324628,3.609472221495241,13.02828971774579,0.00036229839132782094,3.5247027492870626,12.423529470831777,0.2154598213878406,0.049302900304630345,1.3126012435872687e-07,0.03009954783363446,0.000905982779789249,0.00036229839132782094,1.3126012435872687e-07,0.03009954783363446,0.000905982779789249,0.00036229839132782094,1.3126012435872687e-07,6.953965558159278e-05,1.0565445565763106e-08,23.394994450258594,22.588235294117656,-3.7831229783283624,-6.602621672157598,1.0,0.0,1.7957072614368061,1.8181818095373612,0.04040496726603983,33.19053060705055,0.06249999999999927,17.000000000000227,0.0,0.0,22.588235294117705,23.394994216102745,0.0,0.0,-3.796446417109149e-17,0.9999999999999998,0.0076987593059465315,0.007739022819003986,0.6959231902609857,-0.0011376467341617236,0.0,0.6901916539631133,0.6970608369951474,0.6913199311811528,0.20757128739461242,0.06027402713745691,0.1472972602571555,0.2058617562498719,0.073106000025291
predictive_isotropy,7,,1024,8192,64,1,24,24,24,1.0,0.0,0.25,0.25,0.45,24.0,1.0,24.0,whitened_raw,0.1293172606459034,0.1293172606459034,0.1293172606459034,0.12191953747905458,3.1036142555016815,3.1036142555016824,8.881784197001252e-16,8,16,16,8,8,24,8,24,0.3333333333333333,1.0,0.21995208589078957,0.9986482257696061,0.38394134604178654,0.38394134604178654,-0.3835790476504587,,1.0,0,0.23387964771704844,3.458180069384977,11.959009392291483,0.00036229839132782094,3.5247027492870626,12.423529470831777,0.215459821387841,0.054699689616250616,1.3126012435872687e-07,0.030030877166918362,0.0009018535834145387,0.00036229839132782094,1.3126012435872687e-07,0.030030877166918362,0.0009018535834145387,0.00036229839132782094,1.3126012435872687e-07,7.541206414603653e-05,1.0565445565763106e-08,22.53259429493018,22.588235294117673,-3.7614739249692635,-6.602621672157597,1.0,0.0,1.8841522366772452,1.8181818095373625,0.039985294161162484,34.095474236217385,0.062499999999999334,17.0000000000002,0.0,0.0,22.58823529411764,22.532594066131598,0.0,0.0,3.9417495255689747e-17,1.0,0.007397723166848821,0.007407736754499095,0.6874186390589055,-0.0008740339381840823,0.0,0.6888764128861888,0.6882926729970896,0.689752300343796,0.22159479846934085,0.05998820040532638,0.16160659806401448,0.2220647233144294,0.07239590003155172
predictive_isotropy,8,,1024,8192,64,1,24,24,24,1.0,0.0,0.25,0.25,0.45,24.0,1.0,24.0,whitened_raw,0.1291883494245892,0.12918834942458926,0.1291883494245892,0.12049615038567128,3.1005203861901434,3.1005203861901416,-1.7763568394002505e-15,8,17,17,8,9,24,8,24,0.3333333333333333,1.0,0.2789916416575753,0.9986261990343329,0.41582912923702875,0.41582912923702875,-0.4154668308457009,,1.0,0,0.2288788039336139,3.3699575498075975,11.356613887505226,0.00036229839132782067,3.5247027492870604,12.423529470831761,0.21545982138784095,0.0523855068900818,1.3126012435872668e-07,0.03037583347880657,0.000922691259532186,0.00036229839132782067,1.3126012435872668e-07,0.03037583347880657,0.000922691259532186,0.00036229839132782067,1.3126012435872668e-07,8.124703971377855e-05,1.0565445565763104e-08,21.21837538481396,22.588235294117634,-3.6574747802762935,-6.602621672157598,1.0,0.0,1.8683716462491378,1.8181818095373619,0.040913277625531666,33.20234400185441,0.062499999999999396,17.00000000000018,0.0,0.0,22.58823529411768,21.21837515073089,0.0,0.0,-8.371785430229148e-17,0.9999999999999996,0.008692199038917922,0.008704156817959753,0.6932450039137316,0.00013745867713743642,0.0001376477777874828,0.6940820323556806,0.6931075452365941,0.6939444077100592,0.216717681243597,0.06031989972788055,0.15639778151571646,0.21697934755500212,0.06819530000211671
predictive_isotropy,9,,1024,8192,64,1,24,24,24,1.0,0.0,0.25,0.25,0.45,24.0,1.0,24.0,whitened_raw,0.129735314176082,0.12973531417608195,0.129735314176082,0.12164938070653929,3.113647540225967,3.1136475402259673,4.440892098500626e-16,8,17,17,8,9,24,8,24,0.3333333333333333,1.0,0.2598170349059045,0.999902691282215,0.38292172042296085,0.38292172042296085,-0.382559422031633,,1.0,0,0.2290642602593533,3.619394925345417,13.100019625616156,0.0003622983913278212,3.52470274928706,12.42352947083176,0.21545982138784073,0.0524704353281648,1.3126012435872708e-07,0.033089758509115996,0.0010949321181916145,0.0003622983913278212,1.3126012435872708e-07,0.033089758509115996,0.0010949321181916145,0.0003622983913278212,1.3126012435872708e-07,8.35824792239664e-05,1.0565445565763139e-08,23.791478857499605,22.588235294117656,-3.745961957285302,-6.602621672157598,1.0,0.0,1.8161407034060515,1.8181818095373636,0.04119295596741371,34.3810994456911,0.06249999999999935,17.00000000000019,0.0,0.0,22.5882352941177,23.79147862515183,0.0,0.0,1.8665893652384484e-17,1.0000000000000004,0.008085933469542714,0.008086720377933777,0.6933098098783556,-0.000887945317781913,0.0,0.6934518467198938,0.6941977551961375,0.6943399739490616,0.25577010525803084,0.06025449214227335,0.1955156131157575,0.25582250431166187,0.07228859997121617
