experiment,seed,n_train,n_test,context_dim,target_dim,K,d,r_star,alpha,overlap,sigma_z,sigma_y,test_mse,ols_test_mse,rrr_test_mse,oracle_test_mse,ols_test_risk,rrr_test_risk,excess_risk_over_ols,recovered_rank,rrr_effective_rank,model_effective_rank,rank_equality_target,rank_equality_gap,oracle_rank,oracle_effective_rank,target_rank,rank_fraction,oracle_rank_fraction,subspace_error,theorem_subspace_error,cross_cov_error_op,subspace_bound_denominator,empirical_subspace_bound,empirical_subspace_bound_clipped,subspace_bound_valid,sigma_min_nonzero,sigma_top,lambda_top,oracle_sigma_min_nonzero,oracle_sigma_top,oracle_lambda_top,oracle_effective_sigma_min,lambda_het_proxy,oracle_lambda_het_proxy,sigma_at_population_rank,lambda_at_population_rank,oracle_sigma_at_population_rank,oracle_lambda_at_population_rank,sigma_at_bottleneck_rank,lambda_at_bottleneck_rank,oracle_sigma_at_bottleneck_rank,oracle_lambda_at_bottleneck_rank,relative_conditioning,oracle_relative_conditioning,empirical_effdim,oracle_effdim,spectral_tail_proxy,empirical_spectral_tail,population_spectral_energy,empirical_spectral_energy,spectral_tail_ratio,empirical_spectral_tail_ratio,excess_risk_ratio,relative_rrr_to_ols,per_target_excess_mse,per_target_risk_stability_ratio,fixed_eval_mse,fixed_eval_excess_mse,risk_stability_ratio,fixed_eval_relative_mse,oracle_fixed_eval_mse,oracle_fixed_eval_relative_mse,runtime_sec
post_saturation_legacy,0,5000,8192,32,1,20,12,12,1.0,0.0,0.25,0.25,0.0749159516238592,0.0750125176621354,0.0749159516238592,0.074532547259898,1.500250353242709,1.4983190324771845,-0.0019313207655244,12,12,12,12,0,12,12,12,1.0,1.0,0.0306929177804453,0.0306929177804562,0.0775585753282825,0.2975838014168644,0.2606276785194908,0.2606276785194908,1,0.3614767520696321,0.9634605037984408,0.9282561423795452,0.3751423767451469,1.0,1.0,0.3751423767451469,0.1306654422868101,0.1407318028299977,0.3614767520696321,0.1306654422868102,0.3751423767451469,0.1407318028299977,0.3614767520696321,0.1306654422868102,0.3751423767451469,0.1407318028299977,0.1407644251637861,0.1407318028299977,4.366557841047317,4.094590284116862,1.401081059357591e-31,0.0019459184380789,3.853732032109991,3.822780240521437,3.635647335319453e-32,0.000509032252875,-0.0005052136518475,0.998712667681531,0.0003834043639612,0.0124916232045343,0.6526931343539851,0.0002350367995669,0.0076576883712435,0.0586781102599595,0.6524580975544182,0.0586569800924823,0.0858846000046469
post_saturation_legacy,1,5000,8192,32,1,20,12,12,1.0,0.0,0.25,0.25,0.0744218713262882,0.0745224255004262,0.0744218713262882,0.0740259082781431,1.4904485100085243,1.4884374265257654,-0.0020110834827589,12,12,12,12,0,12,12,12,1.0,1.0,0.0311507634781095,0.0311507634781166,0.0750404239196784,0.3001019528254687,0.2500497687974723,0.2500497687974723,1,0.3723598130839352,0.9777320713414872,0.955960003329715,0.3751423767451471,1.0,0.9999999999999998,0.3751423767451471,0.1386518303999031,0.1407318028299979,0.3723598130839352,0.1386518303999031,0.3751423767451471,0.1407318028299979,0.3723598130839352,0.1386518303999031,0.3751423767451471,0.1407318028299979,0.1450393634848355,0.1407318028299979,4.196856092132148,4.094590284116863,1.3083990369480154e-31,0.0020975443071953,3.853732032109991,3.8322272055239175,3.3951479398313074e-32,0.0005473434101641,-0.0005247819022473,0.9986506857034948,0.0003959630481451,0.0127111827748075,0.6521835852619922,0.0001751583955417,0.0056229246408283,0.0589828180318975,0.6520084268664504,0.0589669768853178,0.0809639999934006
post_saturation_legacy,2,5000,8192,32,1,20,12,12,1.0,0.0,0.25,0.25,0.0746968048271218,0.0748060009399448,0.0746968048271218,0.0743481688783,1.4961200187988972,1.4939360965424362,-0.002183922256461,12,12,12,12,0,12,12,12,1.0,1.0,0.031967453145086,0.0319674531450895,0.0777442310568051,0.2973981456883418,0.2614146462711209,0.2614146462711209,1,0.3661437971543941,0.9582066606027742,0.91816000442352,0.375142376745147,0.9999999999999998,0.9999999999999996,0.375142376745147,0.1340612801946381,0.1407318028299978,0.3661437971543941,0.1340612801946381,0.375142376745147,0.1407318028299978,0.3661437971543941,0.1340612801946381,0.375142376745147,0.1407318028299978,0.1460108037256648,0.1407318028299978,4.353996166980239,4.094590284116864,1.2140939434473804e-31,0.0021698721719025,3.853732032109987,3.7999080105957903,3.150436857911582e-32,0.0005710328160187,-0.0005747302961996,0.9985402760279792,0.0003486359488218,0.0109059657408261,0.654601020904093,0.0002141193683213,0.0066980427671097,0.0591260725878098,0.6543869015357716,0.0591067325059744,0.0854441999981645
post_saturation_legacy,3,5000,8192,32,1,20,12,12,1.0,0.0,0.25,0.25,0.0749454317758007,0.075053690167098,0.0749454317758007,0.0745152779777205,1.50107380334196,1.4989086355160153,-0.0021651678259446,12,12,12,12,0,12,12,12,1.0,1.0,0.0284382538120562,0.0284382538120562,0.0748848524757793,0.3002575242693678,0.2494020846205288,0.2494020846205288,1,0.3608804783637258,0.9956244221332812,0.9912679899482298,0.3751423767451471,1.0000000000000002,1.0000000000000004,0.3751423767451471,0.1302347196640316,0.1407318028299979,0.3608804783637258,0.1302347196640315,0.3751423767451471,0.1407318028299979,0.3608804783637258,0.1302347196640315,0.3751423767451471,0.1407318028299979,0.1313819481559504,0.1407318028299978,4.064291178897207,4.09459028411686,9.201244665895804e-32,0.0021674420729277,3.853732032109981,3.823135964557328,2.3876192192994728e-32,0.0005669278029924,-0.0005663329387228,0.998557587361045,0.0004301537980802,0.015125886452912,0.6474857335300849,7.377148958542801e-05,0.0025940935077438,0.0582968232092955,0.6474119620404994,0.0582901811425077,0.0862517999776173
post_saturation_legacy,4,5000,8192,32,1,20,12,12,1.0,0.0,0.25,0.25,0.0745896931734992,0.0746962275501721,0.0745896931734992,0.0742186125023007,1.4939245510034422,1.4917938634699843,-0.0021306875334579,12,12,12,12,0,12,12,12,1.0,1.0,0.0326299589825376,0.0326299589825444,0.0544118814237016,0.3207304953214454,0.1696498531240955,0.1696498531240955,1,0.3735299783259317,0.9870078763155206,0.974184547908874,0.375142376745147,1.0000000000000002,1.0000000000000004,0.375142376745147,0.1395246447081709,0.1407318028299978,0.3735299783259317,0.139524644708171,0.375142376745147,0.1407318028299978,0.3735299783259317,0.139524644708171,0.375142376745147,0.1407318028299978,0.1432219850003434,0.1407318028299977,4.1822283398031725,4.094590284116861,1.247352023019154e-31,0.0021726055537987,3.8537320321099937,3.846693000961588,3.236737823559062e-32,0.0005647982704249,-0.0005539011127025,0.9985737649655556,0.0003710806711984,0.0113723915925543,0.6478913284083161,4.062344806043949e-05,0.0012449739235703,0.0587005170064742,0.6478507049602557,0.0586968364241,0.0882262999948579
post_saturation_legacy,5,5000,8192,32,1,20,12,12,1.0,0.0,0.25,0.25,0.0755260016724466,0.0756209002761801,0.0755260016724466,0.0751511818127084,1.512418005523602,1.510520033448934,-0.0018979720746681,12,12,12,12,0,12,12,12,1.0,1.0,0.0308972766477021,0.0308972766476877,0.0593541133129126,0.3157882634322345,0.1879554124900196,0.1879554124900196,1,0.3603726217818406,1.0049819764107657,1.0099887729104888,0.3751423767451471,1.0,1.0,0.3751423767451471,0.1298684265299174,0.1407318028299979,0.3603726217818406,0.1298684265299175,0.3751423767451471,0.1407318028299979,0.3603726217818406,0.1298684265299175,0.3751423767451471,0.1407318028299979,0.1285840298557727,0.1407318028299979,4.039322770417552,4.094590284116862,1.5847649015534464e-31,0.0021414047207888,3.853732032109989,3.8458809104348863,4.1122861899812956e-32,0.0005568047400996,-0.0004935077603465,0.9987450743989186,0.0003748198597382,0.0121311617205687,0.6524994884039877,0.0003725929764124,0.0120590879468446,0.0590180920300525,0.6521268954275753,0.0589843912732512,0.1091679999954067
post_saturation_legacy,6,5000,8192,32,1,20,12,12,1.0,0.0,0.25,0.25,0.0749443644453078,0.0750532875742431,0.0749443644453078,0.0745329177990628,1.5010657514848615,1.498887288906158,-0.0021784625787035,12,12,12,12,0,12,12,12,1.0,1.0,0.0263737799553304,0.0263737799553262,0.0683803085513693,0.3067620681937777,0.2229099215362387,0.2229099215362387,1,0.3657761090225885,1.0000450420721514,1.000090086173091,0.3751423767451471,1.0,0.9999999999999998,0.3751423767451471,0.1337921619317047,0.1407318028299979,0.3657761090225885,0.1337921619317046,0.3751423767451471,0.1407318028299979,0.3657761090225885,0.1337921619317046,0.3751423767451471,0.1407318028299979,0.1337801101935415,0.1407318028299979,4.104254290545426,4.094590284116863,1.3710003526373431e-31,0.0019648318225293,3.8537320321099866,3.865150599530156,3.557591293878044e-32,0.0005083454763103,-0.0005636164808088,0.9985487227481212,0.000411446646245,0.0156005944897547,0.6555428610952998,0.0002389747453587,0.0090610729961163,0.0591249276218983,0.6553038863499411,0.0591033739366074,0.1167200000199955
post_saturation_legacy,7,5000,8192,32,1,20,12,12,1.0,0.0,0.25,0.25,0.0746182132186169,0.0747156284206956,0.0746182132186169,0.0742224900085225,1.4943125684139118,1.492364264372339,-0.0019483040415728,12,12,12,12,0,12,12,12,1.0,1.0,0.0265355636128631,0.0265355636128631,0.0749466358371429,0.300195740908004,0.2496592243795711,0.2496592243795711,1,0.3614496215664463,1.018719849436874,1.0377901316366875,0.375142376745147,1.0,0.9999999999999998,0.375142376745147,0.1306458289305272,0.1407318028299978,0.3614496215664463,0.1306458289305272,0.375142376745147,0.1407318028299978,0.3614496215664463,0.1306458289305272,0.375142376745147,0.1407318028299978,0.1258884864558185,0.1407318028299978,3.941823629767936,4.094590284116863,1.3972101406981808e-31,0.0020541593220919,3.853732032109992,3.856728475749502,3.6256027379599137e-32,0.0005326170444738,-0.0005051701341755,0.9986961870744075,0.0003957232100944,0.014912937816877,0.6504735168664076,0.0003128195348749,0.0117886900553075,0.0585467348176811,0.6501606973315327,0.0585185790790089,0.118265800003428
post_saturation_legacy,8,5000,8192,32,1,20,12,12,1.0,0.0,0.25,0.25,0.0748030166184007,0.0749152237669389,0.0748030166184007,0.0744844170845243,1.4983044753387786,1.4960603323680146,-0.002244142970764,12,12,12,12,0,12,12,12,1.0,1.0,0.0311626636263258,0.0311626636263151,0.0662766219971155,0.3088657547480317,0.2145806745431623,0.2145806745431623,1,0.3559464263239775,1.0077622166488942,1.0155846853050927,0.3751423767451473,1.0000000000000004,1.0000000000000009,0.3751423767451473,0.1266978584128107,0.140731802829998,0.3559464263239775,0.1266978584128107,0.3751423767451473,0.140731802829998,0.3559464263239775,0.1266978584128107,0.3751423767451473,0.140731802829998,0.124753612619463,0.1407318028299978,4.04680717529417,4.09459028411686,1.5088898788338432e-31,0.0020760490041122,3.8537320321099937,3.871908961067272,3.915399063197698e-32,0.0005361822875969,-0.0005795960063444,0.9985022116614471,0.0003185995338763,0.0102237580746254,0.6579924939135773,0.000169268552675,0.0054317742123986,0.0593948635109704,0.6578232253609022,0.0593795841838111,0.0996747000026516
post_saturation_legacy,9,5000,8192,32,1,20,12,12,1.0,0.0,0.25,0.25,0.0748650451032768,0.0749518278045401,0.0748650451032768,0.0745070109406149,1.4990365560908017,1.4973009020655366,-0.001735654025265,12,12,12,12,0,12,12,12,1.0,1.0,0.0291561506627847,0.0291561506627999,0.0694051387123101,0.3057372380328368,0.2270091113495826,0.2270091113495826,1,0.3655428857140239,1.0362526554270737,1.073819565879661,0.375142376745147,1.0,1.0,0.375142376745147,0.1336216012961361,0.1407318028299978,0.3655428857140239,0.1336216012961359,0.375142376745147,0.1407318028299978,0.3655428857140239,0.1336216012961359,0.375142376745147,0.1407318028299978,0.1244358042467541,0.1407318028299978,3.944253327706825,4.094590284116862,1.138935893405124e-31,0.0020304383387892,3.853732032109984,3.949228491179943,2.9554101943656345e-32,0.0005141354427387,-0.0004394919233317,0.9988421536364718,0.0003580341626618,0.0122798845019911,0.6571464190904001,0.0001616178138246,0.0055431807749171,0.0595614589774568,0.6569848012765754,0.0595468105026139,0.1029643999936524
post_saturation_legacy,0,5000,8192,32,1,24,12,12,1.0,0.0,0.25,0.25,0.0738754493824859,0.0740012543701267,0.0738754493824859,0.0735231796186713,1.7760301048830431,1.7730107851796624,-0.0030193197033807,12,12,12,12,0,12,12,12,1.0,1.0,0.031983758489277,0.031983758489277,0.0713931501551952,0.3959214452345069,0.180321503203517,0.180321503203517,1,0.4570556702064698,0.9680071118953903,0.937037768680055,0.4673145953897021,1.0,1.0,0.4673145953897021,0.2088998856678852,0.218382931064241,0.4570556702064698,0.2088998856678853,0.4673145953897021,0.218382931064241,0.4570556702064698,0.2088998856678853,0.4673145953897021,0.218382931064241,0.2229364628089102,0.218382931064241,4.778145571157585,4.494590284116861,2.0332460093294435e-31,0.0029562196425627,4.230202620345285,4.224462056889409,4.806497919391583e-32,0.0006997860562486,-0.0007147228836998,0.9982999614167128,0.0003522697638145,0.0110140202544569,0.653512233305218,0.0003082223749685,0.0096368403692099,0.058827435692237,0.6532040109302495,0.0587996903325968,0.1135106000001542
post_saturation_legacy,1,5000,8192,32,1,24,12,12,1.0,0.0,0.25,0.25,0.0733120300747541,0.073427488723811,0.0733120300747541,0.0729250623339753,1.7622597293714657,1.7594887217940984,-0.0027710075773672,12,12,12,12,0,12,12,12,1.0,1.0,0.0311246332019533,0.0311246332019568,0.0768009659000941,0.3905136294896081,0.1966665440089022,0.1966665440089022,1,0.4449211692520923,0.9785942419851588,0.9576466904465076,0.4673145953897023,1.0,0.9999999999999998,0.4673145953897023,0.197954846848649,0.2183829310642412,0.4449211692520923,0.197954846848649,0.4673145953897023,0.2183829310642412,0.4449211692520923,0.197954846848649,0.4673145953897023,0.2183829310642412,0.2067096861749207,0.2183829310642412,4.579067654399166,4.494590284116863,1.6662068703866363e-31,0.0031019763442225,4.230202620345287,4.186502115694332,3.938834660952089e-32,0.000740947038482,-0.0006618908818842,0.9984275827613932,0.0003869677407787,0.0124328450159672,0.6520554442193357,0.000192851775397,0.0061961139958092,0.0591001989302143,0.6518625924439386,0.0590827194683203,0.1075115000130608
